image_id,timestamp,date_str,time_ms,orbit_direction,relative_orbit,sensor_mode,polarization,product_type,platform,geometry_type
S1B_IW_GRDH_1SDV_20191126T000000_DESCENDING,2019-11-26,2019-11-26,1574701200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20191128T000000_DESCENDING,2019-11-28,2019-11-28,1574874000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20191130T000000_DESCENDING,2019-11-30,2019-11-30,1575046800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20191202T000000_DESCENDING,2019-12-02,2019-12-02,1575219600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20191204T000000_DESCENDING,2019-12-04,2019-12-04,1575392400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20191206T000000_DESCENDING,2019-12-06,2019-12-06,1575565200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20191208T000000_DESCENDING,2019-12-08,2019-12-08,1575738000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20191210T000000_DESCENDING,2019-12-10,2019-12-10,1575910800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20191212T000000_DESCENDING,2019-12-12,2019-12-12,1576083600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20191214T000000_DESCENDING,2019-12-14,2019-12-14,1576256400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20191216T000000_DESCENDING,2019-12-16,2019-12-16,1576429200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20191218T000000_DESCENDING,2019-12-18,2019-12-18,1576602000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20191220T000000_DESCENDING,2019-12-20,2019-12-20,1576774800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20191222T000000_DESCENDING,2019-12-22,2019-12-22,1576947600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20191224T000000_DESCENDING,2019-12-24,2019-12-24,1577120400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20191226T000000_DESCENDING,2019-12-26,2019-12-26,1577293200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20191228T000000_DESCENDING,2019-12-28,2019-12-28,1577466000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20191230T000000_DESCENDING,2019-12-30,2019-12-30,1577638800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200102T000000_DESCENDING,2020-01-02,2020-01-02,1577898000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200104T000000_DESCENDING,2020-01-04,2020-01-04,1578070800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200106T000000_DESCENDING,2020-01-06,2020-01-06,1578243600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200108T000000_DESCENDING,2020-01-08,2020-01-08,1578416400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200110T000000_DESCENDING,2020-01-10,2020-01-10,1578589200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200112T000000_DESCENDING,2020-01-12,2020-01-12,1578762000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200114T000000_DESCENDING,2020-01-14,2020-01-14,1578934800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200116T000000_DESCENDING,2020-01-16,2020-01-16,1579107600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200118T000000_DESCENDING,2020-01-18,2020-01-18,1579280400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200120T000000_DESCENDING,2020-01-20,2020-01-20,1579453200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200122T000000_DESCENDING,2020-01-22,2020-01-22,1579626000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200124T000000_DESCENDING,2020-01-24,2020-01-24,1579798800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200126T000000_DESCENDING,2020-01-26,2020-01-26,1579971600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200128T000000_DESCENDING,2020-01-28,2020-01-28,1580144400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200130T000000_DESCENDING,2020-01-30,2020-01-30,1580317200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200202T000000_DESCENDING,2020-02-02,2020-02-02,1580576400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200204T000000_DESCENDING,2020-02-04,2020-02-04,1580749200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200206T000000_DESCENDING,2020-02-06,2020-02-06,1580922000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200208T000000_DESCENDING,2020-02-08,2020-02-08,1581094800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200210T000000_DESCENDING,2020-02-10,2020-02-10,1581267600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200212T000000_DESCENDING,2020-02-12,2020-02-12,1581440400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200214T000000_DESCENDING,2020-02-14,2020-02-14,1581613200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200216T000000_DESCENDING,2020-02-16,2020-02-16,1581786000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200218T000000_DESCENDING,2020-02-18,2020-02-18,1581958800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200220T000000_DESCENDING,2020-02-20,2020-02-20,1582131600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200222T000000_DESCENDING,2020-02-22,2020-02-22,1582304400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200224T000000_DESCENDING,2020-02-24,2020-02-24,1582477200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200226T000000_DESCENDING,2020-02-26,2020-02-26,1582650000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200228T000000_DESCENDING,2020-02-28,2020-02-28,1582822800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200302T000000_DESCENDING,2020-03-02,2020-03-02,1583082000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200304T000000_DESCENDING,2020-03-04,2020-03-04,1583254800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200306T000000_DESCENDING,2020-03-06,2020-03-06,1583427600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200308T000000_DESCENDING,2020-03-08,2020-03-08,1583600400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200310T000000_DESCENDING,2020-03-10,2020-03-10,1583773200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200312T000000_DESCENDING,2020-03-12,2020-03-12,1583946000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200314T000000_DESCENDING,2020-03-14,2020-03-14,1584118800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200316T000000_DESCENDING,2020-03-16,2020-03-16,1584291600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200318T000000_DESCENDING,2020-03-18,2020-03-18,1584464400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200320T000000_DESCENDING,2020-03-20,2020-03-20,1584637200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200322T000000_DESCENDING,2020-03-22,2020-03-22,1584810000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200324T000000_DESCENDING,2020-03-24,2020-03-24,1584982800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200326T000000_DESCENDING,2020-03-26,2020-03-26,1585155600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200328T000000_DESCENDING,2020-03-28,2020-03-28,1585328400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200330T000000_DESCENDING,2020-03-30,2020-03-30,1585501200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200402T000000_DESCENDING,2020-04-02,2020-04-02,1585760400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200404T000000_DESCENDING,2020-04-04,2020-04-04,1585933200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200406T000000_DESCENDING,2020-04-06,2020-04-06,1586106000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200408T000000_DESCENDING,2020-04-08,2020-04-08,1586278800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200410T000000_DESCENDING,2020-04-10,2020-04-10,1586451600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200412T000000_DESCENDING,2020-04-12,2020-04-12,1586624400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200414T000000_DESCENDING,2020-04-14,2020-04-14,1586797200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200416T000000_DESCENDING,2020-04-16,2020-04-16,1586970000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200418T000000_DESCENDING,2020-04-18,2020-04-18,1587142800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200420T000000_DESCENDING,2020-04-20,2020-04-20,1587315600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200422T000000_DESCENDING,2020-04-22,2020-04-22,1587488400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200424T000000_DESCENDING,2020-04-24,2020-04-24,1587661200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200426T000000_DESCENDING,2020-04-26,2020-04-26,1587834000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200428T000000_DESCENDING,2020-04-28,2020-04-28,1588006800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200430T000000_DESCENDING,2020-04-30,2020-04-30,1588179600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200502T000000_DESCENDING,2020-05-02,2020-05-02,1588352400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200504T000000_DESCENDING,2020-05-04,2020-05-04,1588525200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200506T000000_DESCENDING,2020-05-06,2020-05-06,1588698000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200508T000000_DESCENDING,2020-05-08,2020-05-08,1588870800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200510T000000_DESCENDING,2020-05-10,2020-05-10,1589043600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200512T000000_DESCENDING,2020-05-12,2020-05-12,1589216400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200514T000000_DESCENDING,2020-05-14,2020-05-14,1589389200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200516T000000_DESCENDING,2020-05-16,2020-05-16,1589562000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200518T000000_DESCENDING,2020-05-18,2020-05-18,1589734800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200520T000000_DESCENDING,2020-05-20,2020-05-20,1589907600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200522T000000_DESCENDING,2020-05-22,2020-05-22,1590080400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200524T000000_DESCENDING,2020-05-24,2020-05-24,1590253200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200526T000000_DESCENDING,2020-05-26,2020-05-26,1590426000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200528T000000_DESCENDING,2020-05-28,2020-05-28,1590598800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200530T000000_DESCENDING,2020-05-30,2020-05-30,1590771600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200602T000000_DESCENDING,2020-06-02,2020-06-02,1591030800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200604T000000_DESCENDING,2020-06-04,2020-06-04,1591203600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200606T000000_DESCENDING,2020-06-06,2020-06-06,1591376400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200608T000000_DESCENDING,2020-06-08,2020-06-08,1591549200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200610T000000_DESCENDING,2020-06-10,2020-06-10,1591722000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200612T000000_DESCENDING,2020-06-12,2020-06-12,1591894800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200614T000000_DESCENDING,2020-06-14,2020-06-14,1592067600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200616T000000_DESCENDING,2020-06-16,2020-06-16,1592240400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200618T000000_DESCENDING,2020-06-18,2020-06-18,1592413200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200620T000000_DESCENDING,2020-06-20,2020-06-20,1592586000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200622T000000_DESCENDING,2020-06-22,2020-06-22,1592758800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200624T000000_DESCENDING,2020-06-24,2020-06-24,1592931600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200626T000000_DESCENDING,2020-06-26,2020-06-26,1593104400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200628T000000_DESCENDING,2020-06-28,2020-06-28,1593277200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200630T000000_DESCENDING,2020-06-30,2020-06-30,1593450000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200702T000000_DESCENDING,2020-07-02,2020-07-02,1593622800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200704T000000_DESCENDING,2020-07-04,2020-07-04,1593795600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200706T000000_DESCENDING,2020-07-06,2020-07-06,1593968400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200708T000000_DESCENDING,2020-07-08,2020-07-08,1594141200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200710T000000_DESCENDING,2020-07-10,2020-07-10,1594314000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200712T000000_DESCENDING,2020-07-12,2020-07-12,1594486800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200714T000000_DESCENDING,2020-07-14,2020-07-14,1594659600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200716T000000_DESCENDING,2020-07-16,2020-07-16,1594832400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200718T000000_DESCENDING,2020-07-18,2020-07-18,1595005200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200720T000000_DESCENDING,2020-07-20,2020-07-20,1595178000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200722T000000_DESCENDING,2020-07-22,2020-07-22,1595350800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200724T000000_DESCENDING,2020-07-24,2020-07-24,1595523600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200726T000000_DESCENDING,2020-07-26,2020-07-26,1595696400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200728T000000_DESCENDING,2020-07-28,2020-07-28,1595869200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200730T000000_DESCENDING,2020-07-30,2020-07-30,1596042000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200802T000000_DESCENDING,2020-08-02,2020-08-02,1596301200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200804T000000_DESCENDING,2020-08-04,2020-08-04,1596474000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200806T000000_DESCENDING,2020-08-06,2020-08-06,1596646800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200808T000000_DESCENDING,2020-08-08,2020-08-08,1596819600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200810T000000_DESCENDING,2020-08-10,2020-08-10,1596992400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200812T000000_DESCENDING,2020-08-12,2020-08-12,1597165200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200814T000000_DESCENDING,2020-08-14,2020-08-14,1597338000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200816T000000_DESCENDING,2020-08-16,2020-08-16,1597510800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200818T000000_DESCENDING,2020-08-18,2020-08-18,1597683600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200820T000000_DESCENDING,2020-08-20,2020-08-20,1597856400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200822T000000_DESCENDING,2020-08-22,2020-08-22,1598029200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200824T000000_DESCENDING,2020-08-24,2020-08-24,1598202000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200826T000000_DESCENDING,2020-08-26,2020-08-26,1598374800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200828T000000_DESCENDING,2020-08-28,2020-08-28,1598547600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200830T000000_DESCENDING,2020-08-30,2020-08-30,1598720400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200902T000000_DESCENDING,2020-09-02,2020-09-02,1598979600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200904T000000_DESCENDING,2020-09-04,2020-09-04,1599152400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200906T000000_DESCENDING,2020-09-06,2020-09-06,1599325200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200908T000000_DESCENDING,2020-09-08,2020-09-08,1599498000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200910T000000_DESCENDING,2020-09-10,2020-09-10,1599670800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200912T000000_DESCENDING,2020-09-12,2020-09-12,1599843600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200914T000000_DESCENDING,2020-09-14,2020-09-14,1600016400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200916T000000_DESCENDING,2020-09-16,2020-09-16,1600189200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200918T000000_DESCENDING,2020-09-18,2020-09-18,1600362000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200920T000000_DESCENDING,2020-09-20,2020-09-20,1600534800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200922T000000_DESCENDING,2020-09-22,2020-09-22,1600707600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200924T000000_DESCENDING,2020-09-24,2020-09-24,1600880400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200926T000000_DESCENDING,2020-09-26,2020-09-26,1601053200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200928T000000_DESCENDING,2020-09-28,2020-09-28,1601226000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20200930T000000_DESCENDING,2020-09-30,2020-09-30,1601398800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20201002T000000_DESCENDING,2020-10-02,2020-10-02,1601571600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20201004T000000_DESCENDING,2020-10-04,2020-10-04,1601744400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20201006T000000_DESCENDING,2020-10-06,2020-10-06,1601917200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20201008T000000_DESCENDING,2020-10-08,2020-10-08,1602090000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20201010T000000_DESCENDING,2020-10-10,2020-10-10,1602262800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20201012T000000_DESCENDING,2020-10-12,2020-10-12,1602435600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20201014T000000_DESCENDING,2020-10-14,2020-10-14,1602608400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20201016T000000_DESCENDING,2020-10-16,2020-10-16,1602781200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20201018T000000_DESCENDING,2020-10-18,2020-10-18,1602954000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1B_IW_GRDH_1SDV_20201020T000000_DESCENDING,2020-10-20,2020-10-20,1603126800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
