image_id,timestamp,date_str,time_ms,orbit_direction,relative_orbit,sensor_mode,polarization,product_type,platform,geometry_type
S1A_IW_GRDH_1SDV_20191113T000000_ASCENDING,2019-11-13,2019-11-13,1573578000000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20191115T000000_ASCENDING,2019-11-15,2019-11-15,1573750800000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20191117T000000_ASCENDING,2019-11-17,2019-11-17,1573923600000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20191119T000000_ASCENDING,2019-11-19,2019-11-19,1574096400000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20191121T000000_ASCENDING,2019-11-21,2019-11-21,1574269200000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20191123T000000_ASCENDING,2019-11-23,2019-11-23,1574442000000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20191125T000000_ASCENDING,2019-11-25,2019-11-25,1574614800000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20191127T000000_ASCENDING,2019-11-27,2019-11-27,1574787600000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20191129T000000_ASCENDING,2019-11-29,2019-11-29,1574960400000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20191201T000000_ASCENDING,2019-12-01,2019-12-01,1575133200000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20191203T000000_ASCENDING,2019-12-03,2019-12-03,1575306000000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20191205T000000_ASCENDING,2019-12-05,2019-12-05,1575478800000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20191207T000000_ASCENDING,2019-12-07,2019-12-07,1575651600000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20191209T000000_ASCENDING,2019-12-09,2019-12-09,1575824400000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20191211T000000_ASCENDING,2019-12-11,2019-12-11,1575997200000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20191213T000000_ASCENDING,2019-12-13,2019-12-13,1576170000000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20191215T000000_ASCENDING,2019-12-15,2019-12-15,1576342800000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20191217T000000_ASCENDING,2019-12-17,2019-12-17,1576515600000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20191219T000000_ASCENDING,2019-12-19,2019-12-19,1576688400000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20191221T000000_ASCENDING,2019-12-21,2019-12-21,1576861200000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20191223T000000_ASCENDING,2019-12-23,2019-12-23,1577034000000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20191225T000000_ASCENDING,2019-12-25,2019-12-25,1577206800000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20191227T000000_ASCENDING,2019-12-27,2019-12-27,1577379600000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20191229T000000_ASCENDING,2019-12-29,2019-12-29,1577552400000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20191231T000000_ASCENDING,2019-12-31,2019-12-31,1577725200000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200101T000000_ASCENDING,2020-01-01,2020-01-01,1577811600000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200103T000000_ASCENDING,2020-01-03,2020-01-03,1577984400000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200105T000000_ASCENDING,2020-01-05,2020-01-05,1578157200000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200107T000000_ASCENDING,2020-01-07,2020-01-07,1578330000000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200109T000000_ASCENDING,2020-01-09,2020-01-09,1578502800000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200111T000000_ASCENDING,2020-01-11,2020-01-11,1578675600000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200113T000000_ASCENDING,2020-01-13,2020-01-13,1578848400000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200115T000000_ASCENDING,2020-01-15,2020-01-15,1579021200000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200117T000000_ASCENDING,2020-01-17,2020-01-17,1579194000000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200119T000000_ASCENDING,2020-01-19,2020-01-19,1579366800000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200121T000000_ASCENDING,2020-01-21,2020-01-21,1579539600000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200123T000000_ASCENDING,2020-01-23,2020-01-23,1579712400000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200125T000000_ASCENDING,2020-01-25,2020-01-25,1579885200000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200127T000000_ASCENDING,2020-01-27,2020-01-27,1580058000000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200129T000000_ASCENDING,2020-01-29,2020-01-29,1580230800000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200131T000000_ASCENDING,2020-01-31,2020-01-31,1580403600000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200201T000000_ASCENDING,2020-02-01,2020-02-01,1580490000000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200203T000000_ASCENDING,2020-02-03,2020-02-03,1580662800000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200205T000000_ASCENDING,2020-02-05,2020-02-05,1580835600000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200207T000000_ASCENDING,2020-02-07,2020-02-07,1581008400000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200209T000000_ASCENDING,2020-02-09,2020-02-09,1581181200000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200211T000000_ASCENDING,2020-02-11,2020-02-11,1581354000000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200213T000000_ASCENDING,2020-02-13,2020-02-13,1581526800000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200215T000000_ASCENDING,2020-02-15,2020-02-15,1581699600000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200217T000000_ASCENDING,2020-02-17,2020-02-17,1581872400000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200219T000000_ASCENDING,2020-02-19,2020-02-19,1582045200000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200221T000000_ASCENDING,2020-02-21,2020-02-21,1582218000000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200223T000000_ASCENDING,2020-02-23,2020-02-23,1582390800000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200225T000000_ASCENDING,2020-02-25,2020-02-25,1582563600000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200227T000000_ASCENDING,2020-02-27,2020-02-27,1582736400000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200229T000000_ASCENDING,2020-02-29,2020-02-29,1582909200000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200301T000000_ASCENDING,2020-03-01,2020-03-01,1582995600000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200303T000000_ASCENDING,2020-03-03,2020-03-03,1583168400000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200305T000000_ASCENDING,2020-03-05,2020-03-05,1583341200000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200307T000000_ASCENDING,2020-03-07,2020-03-07,1583514000000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200309T000000_ASCENDING,2020-03-09,2020-03-09,1583686800000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200311T000000_ASCENDING,2020-03-11,2020-03-11,1583859600000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200313T000000_ASCENDING,2020-03-13,2020-03-13,1584032400000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200315T000000_ASCENDING,2020-03-15,2020-03-15,1584205200000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200317T000000_ASCENDING,2020-03-17,2020-03-17,1584378000000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200319T000000_ASCENDING,2020-03-19,2020-03-19,1584550800000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200321T000000_ASCENDING,2020-03-21,2020-03-21,1584723600000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200323T000000_ASCENDING,2020-03-23,2020-03-23,1584896400000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200325T000000_ASCENDING,2020-03-25,2020-03-25,1585069200000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200327T000000_ASCENDING,2020-03-27,2020-03-27,1585242000000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200329T000000_ASCENDING,2020-03-29,2020-03-29,1585414800000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200331T000000_ASCENDING,2020-03-31,2020-03-31,1585587600000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200401T000000_ASCENDING,2020-04-01,2020-04-01,1585674000000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200403T000000_ASCENDING,2020-04-03,2020-04-03,1585846800000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200405T000000_ASCENDING,2020-04-05,2020-04-05,1586019600000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200407T000000_ASCENDING,2020-04-07,2020-04-07,1586192400000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200409T000000_ASCENDING,2020-04-09,2020-04-09,1586365200000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200411T000000_ASCENDING,2020-04-11,2020-04-11,1586538000000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200413T000000_ASCENDING,2020-04-13,2020-04-13,1586710800000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200415T000000_ASCENDING,2020-04-15,2020-04-15,1586883600000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200417T000000_ASCENDING,2020-04-17,2020-04-17,1587056400000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200419T000000_ASCENDING,2020-04-19,2020-04-19,1587229200000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200421T000000_ASCENDING,2020-04-21,2020-04-21,1587402000000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200423T000000_ASCENDING,2020-04-23,2020-04-23,1587574800000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200425T000000_ASCENDING,2020-04-25,2020-04-25,1587747600000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200427T000000_ASCENDING,2020-04-27,2020-04-27,1587920400000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200429T000000_ASCENDING,2020-04-29,2020-04-29,1588093200000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200501T000000_ASCENDING,2020-05-01,2020-05-01,1588266000000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200503T000000_ASCENDING,2020-05-03,2020-05-03,1588438800000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200505T000000_ASCENDING,2020-05-05,2020-05-05,1588611600000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200507T000000_ASCENDING,2020-05-07,2020-05-07,1588784400000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200509T000000_ASCENDING,2020-05-09,2020-05-09,1588957200000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200511T000000_ASCENDING,2020-05-11,2020-05-11,1589130000000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200513T000000_ASCENDING,2020-05-13,2020-05-13,1589302800000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200515T000000_ASCENDING,2020-05-15,2020-05-15,1589475600000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200517T000000_ASCENDING,2020-05-17,2020-05-17,1589648400000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200519T000000_ASCENDING,2020-05-19,2020-05-19,1589821200000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200521T000000_ASCENDING,2020-05-21,2020-05-21,1589994000000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200523T000000_ASCENDING,2020-05-23,2020-05-23,1590166800000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200525T000000_ASCENDING,2020-05-25,2020-05-25,1590339600000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200527T000000_ASCENDING,2020-05-27,2020-05-27,1590512400000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200529T000000_ASCENDING,2020-05-29,2020-05-29,1590685200000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200531T000000_ASCENDING,2020-05-31,2020-05-31,1590858000000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200601T000000_ASCENDING,2020-06-01,2020-06-01,1590944400000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200603T000000_ASCENDING,2020-06-03,2020-06-03,1591117200000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200605T000000_ASCENDING,2020-06-05,2020-06-05,1591290000000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200607T000000_ASCENDING,2020-06-07,2020-06-07,1591462800000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200609T000000_ASCENDING,2020-06-09,2020-06-09,1591635600000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200611T000000_ASCENDING,2020-06-11,2020-06-11,1591808400000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200613T000000_ASCENDING,2020-06-13,2020-06-13,1591981200000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200615T000000_ASCENDING,2020-06-15,2020-06-15,1592154000000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200617T000000_ASCENDING,2020-06-17,2020-06-17,1592326800000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200619T000000_ASCENDING,2020-06-19,2020-06-19,1592499600000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200621T000000_ASCENDING,2020-06-21,2020-06-21,1592672400000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200623T000000_ASCENDING,2020-06-23,2020-06-23,1592845200000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200625T000000_ASCENDING,2020-06-25,2020-06-25,1593018000000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200627T000000_ASCENDING,2020-06-27,2020-06-27,1593190800000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200629T000000_ASCENDING,2020-06-29,2020-06-29,1593363600000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200701T000000_ASCENDING,2020-07-01,2020-07-01,1593536400000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200703T000000_ASCENDING,2020-07-03,2020-07-03,1593709200000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200705T000000_ASCENDING,2020-07-05,2020-07-05,1593882000000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200707T000000_ASCENDING,2020-07-07,2020-07-07,1594054800000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200709T000000_ASCENDING,2020-07-09,2020-07-09,1594227600000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200711T000000_ASCENDING,2020-07-11,2020-07-11,1594400400000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200713T000000_ASCENDING,2020-07-13,2020-07-13,1594573200000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200715T000000_ASCENDING,2020-07-15,2020-07-15,1594746000000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200717T000000_ASCENDING,2020-07-17,2020-07-17,1594918800000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200719T000000_ASCENDING,2020-07-19,2020-07-19,1595091600000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200721T000000_ASCENDING,2020-07-21,2020-07-21,1595264400000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200723T000000_ASCENDING,2020-07-23,2020-07-23,1595437200000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200725T000000_ASCENDING,2020-07-25,2020-07-25,1595610000000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200727T000000_ASCENDING,2020-07-27,2020-07-27,1595782800000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200729T000000_ASCENDING,2020-07-29,2020-07-29,1595955600000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200731T000000_ASCENDING,2020-07-31,2020-07-31,1596128400000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200801T000000_ASCENDING,2020-08-01,2020-08-01,1596214800000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200803T000000_ASCENDING,2020-08-03,2020-08-03,1596387600000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200805T000000_ASCENDING,2020-08-05,2020-08-05,1596560400000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200807T000000_ASCENDING,2020-08-07,2020-08-07,1596733200000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200809T000000_ASCENDING,2020-08-09,2020-08-09,1596906000000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200811T000000_ASCENDING,2020-08-11,2020-08-11,1597078800000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200813T000000_ASCENDING,2020-08-13,2020-08-13,1597251600000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200815T000000_ASCENDING,2020-08-15,2020-08-15,1597424400000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200817T000000_ASCENDING,2020-08-17,2020-08-17,1597597200000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200819T000000_ASCENDING,2020-08-19,2020-08-19,1597770000000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200821T000000_ASCENDING,2020-08-21,2020-08-21,1597942800000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200823T000000_ASCENDING,2020-08-23,2020-08-23,1598115600000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200825T000000_ASCENDING,2020-08-25,2020-08-25,1598288400000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200827T000000_ASCENDING,2020-08-27,2020-08-27,1598461200000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200829T000000_ASCENDING,2020-08-29,2020-08-29,1598634000000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200831T000000_ASCENDING,2020-08-31,2020-08-31,1598806800000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200901T000000_ASCENDING,2020-09-01,2020-09-01,1598893200000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200903T000000_ASCENDING,2020-09-03,2020-09-03,1599066000000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200905T000000_ASCENDING,2020-09-05,2020-09-05,1599238800000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200907T000000_ASCENDING,2020-09-07,2020-09-07,1599411600000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200909T000000_ASCENDING,2020-09-09,2020-09-09,1599584400000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200911T000000_ASCENDING,2020-09-11,2020-09-11,1599757200000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200913T000000_ASCENDING,2020-09-13,2020-09-13,1599930000000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200915T000000_ASCENDING,2020-09-15,2020-09-15,1600102800000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200917T000000_ASCENDING,2020-09-17,2020-09-17,1600275600000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200919T000000_ASCENDING,2020-09-19,2020-09-19,1600448400000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200921T000000_ASCENDING,2020-09-21,2020-09-21,1600621200000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200923T000000_ASCENDING,2020-09-23,2020-09-23,1600794000000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
