image_id,timestamp,date_str,time_ms,orbit_direction,relative_orbit,sensor_mode,polarization,product_type,platform,geometry_type
S1B_IW_GRDH_1SDV_20200830T000000_DESCENDING,2020-08-30,2020-08-30,1598720400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20200831T000000_ASCENDING,2020-08-31,2020-08-31,1598806800000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20200901T000000_ASCENDING,2020-09-01,2020-09-01,1598893200000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20200902T000000_DESCENDING,2020-09-02,2020-09-02,1598979600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20200903T000000_ASCENDING,2020-09-03,2020-09-03,1599066000000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20200904T000000_DESCENDING,2020-09-04,2020-09-04,1599152400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20200905T000000_ASCENDING,2020-09-05,2020-09-05,1599238800000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20200906T000000_DESCENDING,2020-09-06,2020-09-06,1599325200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20200907T000000_ASCENDING,2020-09-07,2020-09-07,1599411600000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20200908T000000_DESCENDING,2020-09-08,2020-09-08,1599498000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20200909T000000_ASCENDING,2020-09-09,2020-09-09,1599584400000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20200910T000000_DESCENDING,2020-09-10,2020-09-10,1599670800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20200911T000000_ASCENDING,2020-09-11,2020-09-11,1599757200000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20200912T000000_DESCENDING,2020-09-12,2020-09-12,1599843600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20200913T000000_ASCENDING,2020-09-13,2020-09-13,1599930000000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20200914T000000_DESCENDING,2020-09-14,2020-09-14,1600016400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20200915T000000_ASCENDING,2020-09-15,2020-09-15,1600102800000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20200916T000000_DESCENDING,2020-09-16,2020-09-16,1600189200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20200917T000000_ASCENDING,2020-09-17,2020-09-17,1600275600000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20200918T000000_DESCENDING,2020-09-18,2020-09-18,1600362000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20200919T000000_ASCENDING,2020-09-19,2020-09-19,1600448400000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20200920T000000_DESCENDING,2020-09-20,2020-09-20,1600534800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20200921T000000_ASCENDING,2020-09-21,2020-09-21,1600621200000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20200922T000000_DESCENDING,2020-09-22,2020-09-22,1600707600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20200923T000000_ASCENDING,2020-09-23,2020-09-23,1600794000000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20200924T000000_DESCENDING,2020-09-24,2020-09-24,1600880400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20200925T000000_ASCENDING,2020-09-25,2020-09-25,1600966800000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20200926T000000_DESCENDING,2020-09-26,2020-09-26,1601053200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20200927T000000_ASCENDING,2020-09-27,2020-09-27,1601139600000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20200928T000000_DESCENDING,2020-09-28,2020-09-28,1601226000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20200929T000000_ASCENDING,2020-09-29,2020-09-29,1601312400000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20200930T000000_DESCENDING,2020-09-30,2020-09-30,1601398800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201001T000000_ASCENDING,2020-10-01,2020-10-01,1601485200000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201002T000000_DESCENDING,2020-10-02,2020-10-02,1601571600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201003T000000_ASCENDING,2020-10-03,2020-10-03,1601658000000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201004T000000_DESCENDING,2020-10-04,2020-10-04,1601744400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201005T000000_ASCENDING,2020-10-05,2020-10-05,1601830800000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201006T000000_DESCENDING,2020-10-06,2020-10-06,1601917200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201007T000000_ASCENDING,2020-10-07,2020-10-07,1602003600000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201008T000000_DESCENDING,2020-10-08,2020-10-08,1602090000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201009T000000_ASCENDING,2020-10-09,2020-10-09,1602176400000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201010T000000_DESCENDING,2020-10-10,2020-10-10,1602262800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201011T000000_ASCENDING,2020-10-11,2020-10-11,1602349200000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201012T000000_DESCENDING,2020-10-12,2020-10-12,1602435600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201013T000000_ASCENDING,2020-10-13,2020-10-13,1602522000000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201014T000000_DESCENDING,2020-10-14,2020-10-14,1602608400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201015T000000_ASCENDING,2020-10-15,2020-10-15,1602694800000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201016T000000_DESCENDING,2020-10-16,2020-10-16,1602781200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201017T000000_ASCENDING,2020-10-17,2020-10-17,1602867600000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201018T000000_DESCENDING,2020-10-18,2020-10-18,1602954000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201019T000000_ASCENDING,2020-10-19,2020-10-19,1603040400000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201020T000000_DESCENDING,2020-10-20,2020-10-20,1603126800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201021T000000_ASCENDING,2020-10-21,2020-10-21,1603213200000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201022T000000_DESCENDING,2020-10-22,2020-10-22,1603299600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201023T000000_ASCENDING,2020-10-23,2020-10-23,1603386000000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201024T000000_DESCENDING,2020-10-24,2020-10-24,1603472400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201025T000000_ASCENDING,2020-10-25,2020-10-25,1603558800000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201026T000000_DESCENDING,2020-10-26,2020-10-26,1603645200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201027T000000_ASCENDING,2020-10-27,2020-10-27,1603731600000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201028T000000_DESCENDING,2020-10-28,2020-10-28,1603818000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201029T000000_ASCENDING,2020-10-29,2020-10-29,1603904400000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201030T000000_DESCENDING,2020-10-30,2020-10-30,1603990800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201031T000000_ASCENDING,2020-10-31,2020-10-31,1604077200000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20201101T000000_ASCENDING,2020-11-01,2020-11-01,1604163600000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201102T000000_DESCENDING,2020-11-02,2020-11-02,1604250000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201103T000000_ASCENDING,2020-11-03,2020-11-03,1604336400000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201104T000000_DESCENDING,2020-11-04,2020-11-04,1604422800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201105T000000_ASCENDING,2020-11-05,2020-11-05,1604509200000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201106T000000_DESCENDING,2020-11-06,2020-11-06,1604595600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201107T000000_ASCENDING,2020-11-07,2020-11-07,1604682000000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201108T000000_DESCENDING,2020-11-08,2020-11-08,1604768400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201109T000000_ASCENDING,2020-11-09,2020-11-09,1604854800000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201110T000000_DESCENDING,2020-11-10,2020-11-10,1604941200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201111T000000_ASCENDING,2020-11-11,2020-11-11,1605027600000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201112T000000_DESCENDING,2020-11-12,2020-11-12,1605114000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201113T000000_ASCENDING,2020-11-13,2020-11-13,1605200400000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201114T000000_DESCENDING,2020-11-14,2020-11-14,1605286800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201115T000000_ASCENDING,2020-11-15,2020-11-15,1605373200000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201116T000000_DESCENDING,2020-11-16,2020-11-16,1605459600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201117T000000_ASCENDING,2020-11-17,2020-11-17,1605546000000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201118T000000_DESCENDING,2020-11-18,2020-11-18,1605632400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201119T000000_ASCENDING,2020-11-19,2020-11-19,1605718800000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201120T000000_DESCENDING,2020-11-20,2020-11-20,1605805200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201121T000000_ASCENDING,2020-11-21,2020-11-21,1605891600000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201122T000000_DESCENDING,2020-11-22,2020-11-22,1605978000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201123T000000_ASCENDING,2020-11-23,2020-11-23,1606064400000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201124T000000_DESCENDING,2020-11-24,2020-11-24,1606150800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201125T000000_ASCENDING,2020-11-25,2020-11-25,1606237200000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201126T000000_DESCENDING,2020-11-26,2020-11-26,1606323600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201127T000000_ASCENDING,2020-11-27,2020-11-27,1606410000000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201128T000000_DESCENDING,2020-11-28,2020-11-28,1606496400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201129T000000_ASCENDING,2020-11-29,2020-11-29,1606582800000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201130T000000_DESCENDING,2020-11-30,2020-11-30,1606669200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201201T000000_ASCENDING,2020-12-01,2020-12-01,1606755600000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201202T000000_DESCENDING,2020-12-02,2020-12-02,1606842000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201203T000000_ASCENDING,2020-12-03,2020-12-03,1606928400000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201204T000000_DESCENDING,2020-12-04,2020-12-04,1607014800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201205T000000_ASCENDING,2020-12-05,2020-12-05,1607101200000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201206T000000_DESCENDING,2020-12-06,2020-12-06,1607187600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201207T000000_ASCENDING,2020-12-07,2020-12-07,1607274000000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201208T000000_DESCENDING,2020-12-08,2020-12-08,1607360400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201209T000000_ASCENDING,2020-12-09,2020-12-09,1607446800000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201210T000000_DESCENDING,2020-12-10,2020-12-10,1607533200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201211T000000_ASCENDING,2020-12-11,2020-12-11,1607619600000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201212T000000_DESCENDING,2020-12-12,2020-12-12,1607706000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201213T000000_ASCENDING,2020-12-13,2020-12-13,1607792400000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201214T000000_DESCENDING,2020-12-14,2020-12-14,1607878800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201215T000000_ASCENDING,2020-12-15,2020-12-15,1607965200000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201216T000000_DESCENDING,2020-12-16,2020-12-16,1608051600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201217T000000_ASCENDING,2020-12-17,2020-12-17,1608138000000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201218T000000_DESCENDING,2020-12-18,2020-12-18,1608224400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201219T000000_ASCENDING,2020-12-19,2020-12-19,1608310800000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201220T000000_DESCENDING,2020-12-20,2020-12-20,1608397200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201221T000000_ASCENDING,2020-12-21,2020-12-21,1608483600000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201222T000000_DESCENDING,2020-12-22,2020-12-22,1608570000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201223T000000_ASCENDING,2020-12-23,2020-12-23,1608656400000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201224T000000_DESCENDING,2020-12-24,2020-12-24,1608742800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201225T000000_ASCENDING,2020-12-25,2020-12-25,1608829200000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201226T000000_DESCENDING,2020-12-26,2020-12-26,1608915600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201227T000000_ASCENDING,2020-12-27,2020-12-27,1609002000000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201228T000000_DESCENDING,2020-12-28,2020-12-28,1609088400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201229T000000_ASCENDING,2020-12-29,2020-12-29,1609174800000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20201230T000000_DESCENDING,2020-12-30,2020-12-30,1609261200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20201231T000000_ASCENDING,2020-12-31,2020-12-31,1609347600000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20210101T000000_ASCENDING,2021-01-01,2021-01-01,1609434000000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20210102T000000_DESCENDING,2021-01-02,2021-01-02,1609520400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20210103T000000_ASCENDING,2021-01-03,2021-01-03,1609606800000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20210104T000000_DESCENDING,2021-01-04,2021-01-04,1609693200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20210105T000000_ASCENDING,2021-01-05,2021-01-05,1609779600000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20210106T000000_DESCENDING,2021-01-06,2021-01-06,1609866000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20210107T000000_ASCENDING,2021-01-07,2021-01-07,1609952400000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20210108T000000_DESCENDING,2021-01-08,2021-01-08,1610038800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20210109T000000_ASCENDING,2021-01-09,2021-01-09,1610125200000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20210110T000000_DESCENDING,2021-01-10,2021-01-10,1610211600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20210111T000000_ASCENDING,2021-01-11,2021-01-11,1610298000000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20210112T000000_DESCENDING,2021-01-12,2021-01-12,1610384400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20210113T000000_ASCENDING,2021-01-13,2021-01-13,1610470800000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20210114T000000_DESCENDING,2021-01-14,2021-01-14,1610557200000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20210115T000000_ASCENDING,2021-01-15,2021-01-15,1610643600000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20210116T000000_DESCENDING,2021-01-16,2021-01-16,1610730000000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20210117T000000_ASCENDING,2021-01-17,2021-01-17,1610816400000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20210118T000000_DESCENDING,2021-01-18,2021-01-18,1610902800000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20210119T000000_ASCENDING,2021-01-19,2021-01-19,1610989200000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20210120T000000_DESCENDING,2021-01-20,2021-01-20,1611075600000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20210121T000000_ASCENDING,2021-01-21,2021-01-21,1611162000000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20210122T000000_DESCENDING,2021-01-22,2021-01-22,1611248400000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20210123T000000_ASCENDING,2021-01-23,2021-01-23,1611334800000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20210124T000000_DESCENDING,2021-01-24,2021-01-24,1611421200000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20210125T000000_ASCENDING,2021-01-25,2021-01-25,1611507600000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20210126T000000_DESCENDING,2021-01-26,2021-01-26,1611594000000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20210127T000000_ASCENDING,2021-01-27,2021-01-27,1611680400000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20210128T000000_DESCENDING,2021-01-28,2021-01-28,1611766800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20210129T000000_ASCENDING,2021-01-29,2021-01-29,1611853200000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20210130T000000_DESCENDING,2021-01-30,2021-01-30,1611939600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20210131T000000_ASCENDING,2021-01-31,2021-01-31,1612026000000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1A_IW_GRDH_1SDV_20210201T000000_ASCENDING,2021-02-01,2021-02-01,1612112400000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20210202T000000_DESCENDING,2021-02-02,2021-02-02,1612198800000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20210203T000000_ASCENDING,2021-02-03,2021-02-03,1612285200000,ASCENDING,24,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20210204T000000_DESCENDING,2021-02-04,2021-02-04,1612371600000,DESCENDING,131,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20210205T000000_ASCENDING,2021-02-05,2021-02-05,1612458000000,ASCENDING,25,IW,"['VV', 'VH']",GRD,1A,Polygon
S1B_IW_GRDH_1SDV_20210206T000000_DESCENDING,2021-02-06,2021-02-06,1612544400000,DESCENDING,132,IW,"['VV', 'VH']",GRD,1B,Polygon
S1A_IW_GRDH_1SDV_20210207T000000_ASCENDING,2021-02-07,2021-02-07,1612630800000,ASCENDING,26,IW,"['VV', 'VH']",GRD,1A,Polygon
